driver_id,driver_name,city,total_rides,total_earnings,avg_fare_per_ride,total_hours_online,rides_per_hour
D3076,Driver_3076,Hyderabad,24,1258.56,52.44,189.0,0.13
D4504,Driver_4504,Bangalore,30,5664.48,188.82,220.0,0.14
D197,Driver_197,Hyderabad,44,3495.04,79.43,341.0,0.13
D4724,Driver_4724,Bangalore,44,4719.28,107.26,242.0,0.18
D3070,Driver_3070,Bangalore,54,6917.1,128.09,396.0,0.14
D4755,Driver_4755,Mumbai,30,4225.95,140.87,190.0,0.16
D3164,Driver_3164,Delhi,30,1472.0,49.07,180.0,0.17
D4595,Driver_4595,Bangalore,24,2745.94,114.41,120.0,0.2
D2220,Driver_2220,Mumbai,33,1899.72,57.57,319.0,0.1
D3565,Driver_3565,Chennai,12,1441.66,120.14,96.0,0.13
D2272,Driver_2272,Chennai,50,6383.75,127.68,440.0,0.11
D3856,Driver_3856,Bangalore,10,1402.8,140.28,60.0,0.17
D969,Driver_969,Hyderabad,28,2978.92,106.39,231.0,0.12
D3013,Driver_3013,Bangalore,22,3775.28,171.6,154.0,0.14
D4666,Driver_4666,Chennai,48,5830.23,121.46,320.0,0.15
D2842,Driver_2842,Hyderabad,56,3765.68,67.24,455.0,0.12
D3759,Driver_3759,Chennai,32,3957.56,123.67,248.0,0.13
D1899,Driver_1899,Chennai,33,4860.6,147.29,275.0,0.12
D1091,Driver_1091,Bangalore,26,3799.3,146.13,156.0,0.17
D2993,Driver_2993,Delhi,6,225.2,37.53,36.0,0.17
D1976,Driver_1976,Hyderabad,30,2230.68,74.36,170.0,0.18
D4635,Driver_4635,Hyderabad,30,3678.78,122.63,280.0,0.11
D157,Driver_157,Hyderabad,20,1076.38,53.82,120.0,0.17
D3720,Driver_3720,Delhi,9,445.2,49.47,,
D1955,Driver_1955,Chennai,11,1200.92,109.17,121.0,0.09
D4895,Driver_4895,Bangalore,36,3691.68,102.55,234.0,0.15
D965,Driver_965,Mumbai,28,2322.6,82.95,182.0,0.15
D3634,Driver_3634,Bangalore,8,1511.1,188.89,,
D3730,Driver_3730,Mumbai,98,5015.64,51.18,756.0,0.13
D2875,Driver_2875,Mumbai,8,491.4,61.43,64.0,0.13
D2440,Driver_2440,Delhi,33,1816.2,55.04,253.0,0.13
D104,Driver_104,Chennai,72,12657.72,175.8,564.0,0.13
D1606,Driver_1606,Mumbai,46,4384.8,95.32,230.0,0.2
D4042,Driver_4042,Mumbai,27,1537.92,56.96,288.0,0.09
D4843,Driver_4843,Mumbai,7,321.75,45.96,28.0,0.25
D2230,Driver_2230,Hyderabad,8,861.58,107.7,64.0,0.13
D3658,Driver_3658,Delhi,8,456.9,57.11,56.0,0.14
D3535,Driver_3535,Chennai,30,4359.4,145.31,234.0,0.13
D4179,Driver_4179,Chennai,36,4239.36,117.76,306.0,0.12
D2275,Driver_2275,Mumbai,20,1965.6,98.28,200.0,0.1
D905,Driver_905,Chennai,50,5297.0,105.94,450.0,0.11
D2170,Driver_2170,Hyderabad,40,2060.5,51.51,288.0,0.14
D4905,Driver_4905,Chennai,12,1279.49,106.62,120.0,0.1
D2724,Driver_2724,Delhi,52,1443.6,27.76,351.0,0.15
D4783,Driver_4783,Mumbai,18,1408.8,78.27,135.0,0.13
D2243,Driver_2243,Delhi,28,1650.4,58.94,196.0,0.14
D4776,Driver_4776,Chennai,30,4654.17,155.14,230.0,0.13
D2160,Driver_2160,Bangalore,24,4214.4,175.6,168.0,0.14
D1943,Driver_1943,Bangalore,55,8543.8,155.34,352.0,0.16
D3841,Driver_3841,Delhi,84,4223.8,50.28,552.0,0.15
D724,Driver_724,Bangalore,22,2805.24,127.51,231.0,0.1
D1102,Driver_1102,Delhi,45,2896.0,64.36,306.0,0.15
D2962,Driver_2962,Chennai,9,1055.03,117.23,36.0,0.25
D3935,Driver_3935,Bangalore,12,1235.14,102.93,72.0,0.17
D2055,Driver_2055,Chennai,24,3794.28,158.1,232.0,0.1
D1736,Driver_1736,Bangalore,21,3563.82,169.71,189.0,0.11
D4808,Driver_4808,Delhi,18,978.2,54.34,117.0,0.15
D403,Driver_403,Chennai,21,3218.91,153.28,154.0,0.14
D4968,Driver_4968,Mumbai,11,747.48,67.95,55.0,0.2
D4912,Driver_4912,Bangalore,13,1596.39,122.8,117.0,0.11
D4563,Driver_4563,Delhi,55,3306.0,60.11,407.0,0.14
D4318,Driver_4318,Delhi,20,1368.0,68.4,170.0,0.12
D1368,Driver_1368,Chennai,12,823.16,68.6,90.0,0.13
D1412,Driver_1412,Chennai,54,7402.83,137.09,432.0,0.13
D907,Driver_907,Hyderabad,68,5124.44,75.36,476.0,0.14
D1951,Driver_1951,Bangalore,5,899.93,179.99,,
D1152,Driver_1152,Mumbai,32,3813.6,119.18,184.0,0.17
D342,Driver_342,Chennai,104,12916.96,124.2,832.0,0.13
D1257,Driver_1257,Delhi,44,2158.0,49.05,253.0,0.17
D827,Driver_827,Delhi,30,1867.6,62.25,240.0,0.13
D2727,Driver_2727,Delhi,27,1320.3,48.9,243.0,0.11
D2987,Driver_2987,Delhi,126,6268.08,49.75,1008.0,0.13
D2249,Driver_2249,Bangalore,42,6453.6,153.66,294.0,0.14
D3213,Driver_3213,Hyderabad,24,2057.55,85.73,240.0,0.1
D100,Driver_100,Bangalore,27,4281.0,158.56,180.0,0.15
D4114,Driver_4114,Mumbai,90,6944.4,77.16,600.0,0.15
D935,Driver_935,Hyderabad,26,2018.9,77.65,182.0,0.14
D2027,Driver_2027,Delhi,18,840.0,46.67,150.0,0.12
D4482,Driver_4482,Bangalore,39,4989.78,127.94,325.0,0.12
D584,Driver_584,Mumbai,42,2070.72,49.3,336.0,0.13
D491,Driver_491,Chennai,11,793.52,72.14,99.0,0.11
D2357,Driver_2357,Bangalore,6,1093.75,182.29,66.0,0.09
D4944,Driver_4944,Mumbai,24,1780.56,74.19,144.0,0.17
D2078,Driver_2078,Delhi,21,1094.1,52.1,154.0,0.14
D3433,Driver_3433,Hyderabad,22,1427.68,64.89,187.0,0.12
D3284,Driver_3284,Chennai,10,1156.98,115.7,,
D4546,Driver_4546,Hyderabad,33,2591.97,78.54,187.0,0.18
D3324,Driver_3324,Delhi,7,195.2,27.89,63.0,0.11
D952,Driver_952,Mumbai,24,1836.3,76.51,156.0,0.15
D567,Driver_567,Chennai,21,2744.13,130.67,154.0,0.14
D2363,Driver_2363,Bangalore,9,1301.35,144.59,90.0,0.1
D3071,Driver_3071,Bangalore,30,3455.14,115.17,285.0,0.11
D1348,Driver_1348,Hyderabad,7,543.71,77.67,63.0,0.11
D3007,Driver_3007,Chennai,21,2675.79,127.42,126.0,0.17
D1605,Driver_1605,Mumbai,6,352.2,58.7,60.0,0.1
D3057,Driver_3057,Mumbai,36,2427.12,67.42,288.0,0.13
D1860,Driver_1860,Chennai,28,3115.08,111.25,182.0,0.15
D4405,Driver_4405,Mumbai,48,2058.48,42.89,392.0,0.12
D1206,Driver_1206,Chennai,27,2825.55,104.65,234.0,0.12
D1362,Driver_1362,Delhi,26,1685.6,64.83,195.0,0.13
D4481,Driver_4481,Bangalore,15,911.07,60.74,120.0,0.13
D1261,Driver_1261,Chennai,12,1066.91,88.91,,
D4332,Driver_4332,Mumbai,12,1392.0,116.0,108.0,0.11
D3238,Driver_3238,Mumbai,18,955.8,53.1,120.0,0.15
D4557,Driver_4557,Bangalore,20,3586.24,179.31,150.0,0.13
D1648,Driver_1648,Mumbai,28,1819.2,64.97,217.0,0.13
D2948,Driver_2948,Mumbai,60,4078.2,67.97,465.0,0.13
D3100,Driver_3100,Chennai,32,4105.16,128.29,240.0,0.13
D3970,Driver_3970,Delhi,22,799.6,36.35,165.0,0.13
D815,Driver_815,Hyderabad,48,4859.82,101.25,416.0,0.12
D986,Driver_986,Hyderabad,16,801.78,50.11,128.0,0.13
D1841,Driver_1841,Delhi,36,720.6,20.02,228.0,0.16
D4516,Driver_4516,Hyderabad,50,5091.6,101.83,380.0,0.13
D2705,Driver_2705,Mumbai,36,3446.1,95.73,348.0,0.1
D1459,Driver_1459,Bangalore,48,6692.28,139.42,324.0,0.15
D3135,Driver_3135,Mumbai,52,2949.6,56.72,416.0,0.13
D462,Driver_462,Bangalore,14,2217.09,158.36,140.0,0.1
D3403,Driver_3403,Chennai,16,1773.36,110.84,140.0,0.11
D3529,Driver_3529,Delhi,33,2593.89,78.6,319.0,0.1
D1082,Driver_1082,Delhi,50,2032.0,40.64,430.0,0.12
D4450,Driver_4450,Bangalore,36,6563.44,182.32,324.0,0.11
D962,Driver_962,Delhi,26,1655.6,63.68,208.0,0.13
D2914,Driver_2914,Bangalore,18,2190.45,121.69,120.0,0.15
D2458,Driver_2458,Mumbai,40,2890.2,72.26,360.0,0.11
D3454,Driver_3454,Mumbai,45,5127.0,113.93,351.0,0.13
D2189,Driver_2189,Chennai,85,12156.65,143.02,493.0,0.17
D3361,Driver_3361,Hyderabad,56,5624.08,100.43,384.0,0.15
D2151,Driver_2151,Chennai,26,3096.32,119.09,247.0,0.11
D2725,Driver_2725,Chennai,6,713.44,118.91,,
D2023,Driver_2023,Mumbai,84,3097.8,36.88,574.0,0.15
D3192,Driver_3192,Hyderabad,40,2088.44,52.21,320.0,0.13
D3806,Driver_3806,Bangalore,39,5600.61,143.61,364.0,0.11
D2776,Driver_2776,Chennai,27,4142.49,153.43,234.0,0.12
D2083,Driver_2083,Bangalore,18,2000.82,111.16,114.0,0.16
D1684,Driver_1684,Hyderabad,60,6404.4,106.74,375.0,0.16
D1211,Driver_1211,Bangalore,100,16872.8,168.73,780.0,0.13
D645,Driver_645,Hyderabad,15,1250.61,83.37,120.0,0.13
D1237,Driver_1237,Delhi,14,508.2,36.3,98.0,0.14
D4550,Driver_4550,Hyderabad,8,635.27,79.41,64.0,0.13
D3724,Driver_3724,Mumbai,27,2947.68,109.17,162.0,0.17
D2013,Driver_2013,Bangalore,48,6828.6,142.26,252.0,0.19
D352,Driver_352,Bangalore,12,1355.92,112.99,108.0,0.11
D809,Driver_809,Mumbai,12,1001.7,83.48,88.0,0.14
D2898,Driver_2898,Hyderabad,10,842.27,84.23,80.0,0.13
D1580,Driver_1580,Delhi,45,1982.5,44.06,342.0,0.13
D2747,Driver_2747,Bangalore,36,4463.36,123.98,315.0,0.11
D887,Driver_887,Bangalore,9,1580.49,175.61,63.0,0.14
D1203,Driver_1203,Mumbai,33,1711.44,51.86,209.0,0.16
D4279,Driver_4279,Delhi,42,2419.17,57.6,350.0,0.12
D1161,Driver_1161,Delhi,8,665.6,83.2,56.0,0.14
D2444,Driver_2444,Delhi,16,894.2,55.89,104.0,0.15
D3318,Driver_3318,Bangalore,52,6343.52,121.99,364.0,0.14
D2856,Driver_2856,Hyderabad,44,3543.92,80.54,385.0,0.11
D3331,Driver_3331,Chennai,9,1125.75,125.08,45.0,0.2
D792,Driver_792,Delhi,26,1376.4,52.94,182.0,0.14
D1548,Driver_1548,Hyderabad,39,3763.98,96.51,247.0,0.16
D4102,Driver_4102,Delhi,4,20.6,5.15,20.0,0.2
D736,Driver_736,Chennai,30,3830.6,127.69,210.0,0.14
D3939,Driver_3939,Chennai,39,4512.93,115.72,325.0,0.12
D4001,Driver_4001,Bangalore,33,4870.32,147.59,187.0,0.18
D2805,Driver_2805,Mumbai,18,1871.1,103.95,162.0,0.11
D1587,Driver_1587,Bangalore,7,746.05,106.58,,
D3255,Driver_3255,Hyderabad,44,4029.2,91.57,308.0,0.14
D923,Driver_923,Bangalore,12,1812.31,151.03,60.0,0.2
D2828,Driver_2828,Bangalore,18,1888.86,104.94,156.0,0.12
D298,Driver_298,Chennai,7,873.03,124.72,70.0,0.1
D2339,Driver_2339,Bangalore,72,7720.74,107.23,456.0,0.16
D1640,Driver_1640,Bangalore,6,451.18,75.2,24.0,0.25
D3853,Driver_3853,Bangalore,18,2906.48,161.47,180.0,0.1
D1709,Driver_1709,Mumbai,18,1839.15,102.18,108.0,0.17
D2874,Driver_2874,Chennai,11,1569.58,142.69,,
D4605,Driver_4605,Delhi,36,1743.04,48.42,270.0,0.13
D397,Driver_397,Chennai,7,719.68,102.81,,
D2316,Driver_2316,Delhi,36,1553.4,43.15,240.0,0.15
D3417,Driver_3417,Bangalore,24,3013.76,125.57,174.0,0.14
D4813,Driver_4813,Delhi,26,2760.94,106.19,208.0,0.13
D4774,Driver_4774,Chennai,18,2460.9,136.72,126.0,0.14
D1133,Driver_1133,Hyderabad,12,1025.92,85.49,72.0,0.17
D391,Driver_391,Hyderabad,24,2887.53,120.31,128.0,0.19
D4654,Driver_4654,Chennai,24,2351.7,97.99,240.0,0.1
D4579,Driver_4579,Bangalore,26,2233.94,85.92,169.0,0.15
D954,Driver_954,Hyderabad,24,1852.29,77.18,168.0,0.14
D1265,Driver_1265,Chennai,24,2680.8,111.7,128.0,0.19
D2657,Driver_2657,Bangalore,5,550.83,110.17,45.0,0.11
D4910,Driver_4910,Hyderabad,10,813.45,81.35,100.0,0.1
D4561,Driver_4561,Delhi,65,2667.5,41.04,546.0,0.12
D4859,Driver_4859,Hyderabad,20,938.88,46.94,160.0,0.13
D1530,Driver_1530,Bangalore,48,5200.24,108.34,396.0,0.12
D1507,Driver_1507,Hyderabad,24,1271.66,52.99,132.0,0.18
D4058,Driver_4058,Bangalore,18,2477.92,137.66,135.0,0.13
D883,Driver_883,Mumbai,24,2469.6,102.9,200.0,0.12
D232,Driver_232,Mumbai,11,733.65,66.7,99.0,0.11
D1433,Driver_1433,Bangalore,32,3052.56,95.39,264.0,0.12
D2964,Driver_2964,Mumbai,7,523.2,74.74,42.0,0.17
D3980,Driver_3980,Mumbai,14,1044.72,74.62,140.0,0.1
D629,Driver_629,Chennai,40,4648.48,116.21,270.0,0.15
D3452,Driver_3452,Chennai,28,3206.28,114.51,196.0,0.14
D3673,Driver_3673,Mumbai,18,1913.4,106.3,126.0,0.14
D2975,Driver_2975,Delhi,65,5009.0,77.06,559.0,0.12
D2589,Driver_2589,Bangalore,24,3388.9,141.2,216.0,0.11
D2486,Driver_2486,Mumbai,30,2186.55,72.89,190.0,0.16
D4130,Driver_4130,Mumbai,18,1041.6,57.87,126.0,0.14
D4000,Driver_4000,Hyderabad,50,1799.2,35.98,380.0,0.13
D698,Driver_698,Bangalore,64,10871.04,169.86,400.0,0.16
D1357,Driver_1357,Chennai,11,1487.67,135.24,,
D3797,Driver_3797,Mumbai,126,11042.64,87.64,954.0,0.13
D615,Driver_615,Mumbai,18,829.92,46.11,99.0,0.18
D4582,Driver_4582,Hyderabad,60,3991.65,66.53,468.0,0.13
D4104,Driver_4104,Chennai,50,5003.8,100.08,310.0,0.16
D65,Driver_65,Mumbai,45,5304.75,117.88,306.0,0.15
D1037,Driver_1037,Delhi,40,2514.4,62.86,340.0,0.12
D3615,Driver_3615,Bangalore,20,2744.6,137.23,120.0,0.17
D4848,Driver_4848,Bangalore,5,462.23,92.45,25.0,0.2
D1880,Driver_1880,Mumbai,27,3660.3,135.57,189.0,0.14
D4739,Driver_4739,Chennai,12,1146.6,95.55,88.0,0.14
D3266,Driver_3266,Hyderabad,8,657.46,82.18,,
D4057,Driver_4057,Chennai,9,1255.32,139.48,36.0,0.25
D3334,Driver_3334,Bangalore,52,6665.28,128.18,351.0,0.15
D2496,Driver_2496,Bangalore,12,1690.58,140.88,66.0,0.18
D1614,Driver_1614,Delhi,20,1146.6,57.33,160.0,0.13
D1358,Driver_1358,Mumbai,9,575.04,63.89,54.0,0.17
D669,Driver_669,Chennai,26,3329.64,128.06,156.0,0.17
D3603,Driver_3603,Chennai,52,5505.36,105.87,390.0,0.13
D3930,Driver_3930,Delhi,14,680.9,48.64,98.0,0.14
D2796,Driver_2796,Delhi,50,5008.9,100.18,420.0,0.12
D2216,Driver_2216,Bangalore,45,5836.0,129.69,333.0,0.14
D2282,Driver_2282,Delhi,40,2631.5,65.79,272.0,0.15
D4731,Driver_4731,Chennai,9,761.96,84.66,99.0,0.09
D2056,Driver_2056,Bangalore,14,1325.2,94.66,84.0,0.17
D1836,Driver_1836,Hyderabad,44,3997.96,90.86,396.0,0.11
D3489,Driver_3489,Hyderabad,32,1383.68,43.24,256.0,0.13
D423,Driver_423,Mumbai,27,1350.36,50.01,216.0,0.13
D356,Driver_356,Bangalore,10,1489.64,148.96,50.0,0.2
D1448,Driver_1448,Chennai,78,7159.62,91.79,689.0,0.11
D1740,Driver_1740,Bangalore,24,4865.79,202.74,176.0,0.14
D306,Driver_306,Chennai,10,697.84,69.78,105.0,0.1
D416,Driver_416,Chennai,40,4592.36,114.81,300.0,0.13
D2548,Driver_2548,Bangalore,30,4393.2,146.44,230.0,0.13
D3548,Driver_3548,Bangalore,32,5427.12,169.6,272.0,0.12
D4411,Driver_4411,Chennai,16,2188.16,136.76,160.0,0.1
D2354,Driver_2354,Hyderabad,26,2072.92,79.73,221.0,0.12
D2526,Driver_2526,Mumbai,72,4795.92,66.61,576.0,0.13
D938,Driver_938,Mumbai,33,1636.65,49.6,264.0,0.13
D43,Driver_43,Bangalore,48,7322.88,152.56,384.0,0.13
D481,Driver_481,Hyderabad,33,3549.6,107.56,220.0,0.15
D865,Driver_865,Hyderabad,26,1447.84,55.69,221.0,0.12
D3333,Driver_3333,Delhi,48,3666.0,76.38,408.0,0.12
D533,Driver_533,Bangalore,24,2394.42,99.77,184.0,0.13
D3972,Driver_3972,Mumbai,7,401.28,57.33,,
D2624,Driver_2624,Bangalore,18,2801.4,155.63,150.0,0.12
D283,Driver_283,Chennai,9,1110.56,123.4,90.0,0.1
D3106,Driver_3106,Chennai,8,1146.2,143.28,48.0,0.17
D2896,Driver_2896,Bangalore,44,5876.28,133.55,385.0,0.11
D3899,Driver_3899,Hyderabad,12,1141.48,95.12,48.0,0.25
D4038,Driver_4038,Mumbai,14,975.3,69.66,105.0,0.13
D4685,Driver_4685,Hyderabad,14,945.08,67.51,112.0,0.13
D3317,Driver_3317,Delhi,54,3699.0,68.5,441.0,0.12
D2655,Driver_2655,Hyderabad,33,1600.77,48.51,220.0,0.15
D4581,Driver_4581,Delhi,44,3250.4,73.87,264.0,0.17
D4131,Driver_4131,Delhi,24,2346.63,97.78,144.0,0.17
D2236,Driver_2236,Mumbai,11,836.25,76.02,99.0,0.11
D968,Driver_968,Bangalore,27,3626.28,134.31,126.0,0.21
D4966,Driver_4966,Hyderabad,42,6158.11,146.62,246.0,0.17
D1565,Driver_1565,Bangalore,78,13770.72,176.55,546.0,0.14
D4520,Driver_4520,Mumbai,27,1772.1,65.63,189.0,0.14
D4642,Driver_4642,Delhi,27,1576.8,58.4,180.0,0.15
D1223,Driver_1223,Bangalore,24,3834.26,159.76,240.0,0.1
D4257,Driver_4257,Delhi,28,1803.6,64.41,203.0,0.14
D2250,Driver_2250,Mumbai,52,3735.84,71.84,390.0,0.13
D820,Driver_820,Bangalore,24,3837.66,159.9,160.0,0.15
D1173,Driver_1173,Delhi,42,2007.0,47.79,322.0,0.13
D2635,Driver_2635,Chennai,18,2090.76,116.15,168.0,0.11
D3816,Driver_3816,Chennai,50,5772.3,115.45,400.0,0.13
D1475,Driver_1475,Delhi,18,942.3,52.35,156.0,0.12
D1632,Driver_1632,Chennai,12,1189.81,99.15,72.0,0.17
D684,Driver_684,Mumbai,16,1682.7,105.17,136.0,0.12
D12,Driver_12,Hyderabad,84,6030.15,71.79,708.0,0.12
D3903,Driver_3903,Mumbai,22,1701.9,77.36,88.0,0.25
D1823,Driver_1823,Hyderabad,14,1006.5,71.89,91.0,0.15
D4147,Driver_4147,Mumbai,12,1333.5,111.13,96.0,0.13
D3829,Driver_3829,Hyderabad,15,1030.18,68.68,,
D3338,Driver_3338,Bangalore,45,6788.9,150.86,297.0,0.15
D2096,Driver_2096,Chennai,18,1938.24,107.68,144.0,0.13
D4574,Driver_4574,Hyderabad,32,3357.56,104.92,216.0,0.15
D4898,Driver_4898,Mumbai,30,1243.08,41.44,250.0,0.12
D4241,Driver_4241,Delhi,45,1474.0,32.76,342.0,0.13
D3134,Driver_3134,Mumbai,40,3402.0,85.05,288.0,0.14
D3278,Driver_3278,Delhi,13,596.6,45.89,91.0,0.14
D3802,Driver_3802,Bangalore,30,3619.53,120.65,270.0,0.11
D3306,Driver_3306,Bangalore,9,1336.45,148.49,72.0,0.13
D3348,Driver_3348,Mumbai,12,678.72,56.56,60.0,0.2
D4017,Driver_4017,Chennai,7,1106.11,158.02,77.0,0.09
D997,Driver_997,Bangalore,60,9491.2,158.19,420.0,0.14
D2285,Driver_2285,Delhi,45,2858.7,63.53,333.0,0.14
D337,Driver_337,Chennai,68,4456.92,65.54,459.0,0.15
D3105,Driver_3105,Chennai,11,1247.78,113.43,,
D2307,Driver_2307,Hyderabad,20,1501.7,75.09,160.0,0.13
D866,Driver_866,Mumbai,14,984.3,70.31,126.0,0.11
D3470,Driver_3470,Bangalore,9,1416.66,157.41,,
D2606,Driver_2606,Mumbai,24,2302.2,95.93,132.0,0.18
D2456,Driver_2456,Hyderabad,66,2243.88,34.0,396.0,0.17
D3366,Driver_3366,Chennai,40,5179.72,129.49,330.0,0.12
D1213,Driver_1213,Hyderabad,35,1412.8,40.37,266.0,0.13
D279,Driver_279,Bangalore,11,1589.05,144.46,110.0,0.1
D2450,Driver_2450,Hyderabad,28,1733.64,61.92,238.0,0.12
D310,Driver_310,Delhi,84,2605.4,31.02,744.0,0.11
D4719,Driver_4719,Delhi,11,396.0,36.0,,
D265,Driver_265,Delhi,42,2138.37,50.91,308.0,0.14
D217,Driver_217,Mumbai,52,2905.8,55.88,364.0,0.14
D3975,Driver_3975,Bangalore,33,3948.33,119.65,330.0,0.1
D1775,Driver_1775,Bangalore,30,2815.32,93.84,170.0,0.18
D3749,Driver_3749,Bangalore,52,8203.8,157.77,416.0,0.13
D1389,Driver_1389,Hyderabad,60,2896.62,48.28,530.0,0.11
D255,Driver_255,Chennai,21,2052.96,97.76,147.0,0.14
D2971,Driver_2971,Hyderabad,27,3024.57,112.02,207.0,0.13
D1974,Driver_1974,Mumbai,45,4531.5,100.7,333.0,0.14
D85,Driver_85,Mumbai,36,3238.2,89.95,288.0,0.13
D3060,Driver_3060,Bangalore,15,1905.39,127.03,105.0,0.14
D3155,Driver_3155,Mumbai,44,3739.8,85.0,330.0,0.13
D2893,Driver_2893,Delhi,24,1256.8,52.37,204.0,0.12
D2616,Driver_2616,Bangalore,56,9476.0,169.21,434.0,0.13
D3084,Driver_3084,Mumbai,36,3016.8,83.8,252.0,0.14
D2479,Driver_2479,Hyderabad,14,633.88,45.28,77.0,0.18
D2575,Driver_2575,Chennai,20,2092.5,104.63,170.0,0.12
D4069,Driver_4069,Chennai,10,1324.58,132.46,70.0,0.14
D758,Driver_758,Chennai,33,4762.74,144.33,308.0,0.11
D945,Driver_945,Delhi,12,640.4,53.37,,
D1946,Driver_1946,Bangalore,16,2248.58,140.54,152.0,0.11
D2378,Driver_2378,Mumbai,7,304.8,43.54,,
D3069,Driver_3069,Bangalore,50,8099.2,161.98,420.0,0.12
D4747,Driver_4747,Hyderabad,70,9736.05,139.09,504.0,0.14
D4139,Driver_4139,Bangalore,14,1480.48,105.75,84.0,0.17
D1187,Driver_1187,Delhi,60,2935.2,48.92,405.0,0.15
D2926,Driver_2926,Bangalore,11,1261.36,114.67,44.0,0.25
D2352,Driver_2352,Chennai,10,1336.92,133.69,100.0,0.1
D4547,Driver_4547,Mumbai,36,2892.6,80.35,264.0,0.14
D1247,Driver_1247,Hyderabad,24,2138.01,89.08,160.0,0.15
D4612,Driver_4612,Bangalore,54,8543.76,158.22,423.0,0.13
D3563,Driver_3563,Delhi,10,685.2,68.52,100.0,0.1
D3993,Driver_3993,Mumbai,44,2457.6,55.85,374.0,0.12
D2334,Driver_2334,Chennai,75,9155.8,122.08,510.0,0.15
D2068,Driver_2068,Mumbai,84,6412.56,76.34,744.0,0.11
D4607,Driver_4607,Chennai,80,9704.55,121.31,640.0,0.13
D641,Driver_641,Mumbai,27,2614.95,96.85,171.0,0.16
D2878,Driver_2878,Delhi,24,1814.8,75.62,132.0,0.18
D2121,Driver_2121,Chennai,40,2100.6,52.52,320.0,0.13
D301,Driver_301,Delhi,6,301.8,50.3,30.0,0.2
D4492,Driver_4492,Chennai,44,4331.48,98.44,352.0,0.13
D139,Driver_139,Chennai,55,7587.15,137.95,429.0,0.13
D4689,Driver_4689,Delhi,40,1054.0,26.35,280.0,0.14
D495,Driver_495,Mumbai,60,3416.4,56.94,504.0,0.12
D4470,Driver_4470,Hyderabad,36,3249.06,90.25,264.0,0.14
D4461,Driver_4461,Hyderabad,27,2428.47,89.94,180.0,0.15
D3881,Driver_3881,Delhi,56,2697.2,48.16,490.0,0.11
D1590,Driver_1590,Delhi,78,4904.4,62.88,572.0,0.14
D3683,Driver_3683,Mumbai,36,1501.2,41.7,264.0,0.14
D4512,Driver_4512,Chennai,48,5366.4,111.8,376.0,0.13
D3574,Driver_3574,Chennai,14,1238.48,88.46,105.0,0.13
D818,Driver_818,Chennai,6,981.54,163.59,60.0,0.1
D1182,Driver_1182,Chennai,48,6531.0,136.06,324.0,0.15
D370,Driver_370,Hyderabad,10,617.14,61.71,65.0,0.15
D4892,Driver_4892,Hyderabad,15,856.65,57.11,145.0,0.1
D3456,Driver_3456,Mumbai,6,239.28,39.88,48.0,0.13
D2704,Driver_2704,Bangalore,84,10938.9,130.23,616.0,0.14
D2859,Driver_2859,Chennai,22,2970.78,135.04,165.0,0.13
D4962,Driver_4962,Bangalore,52,7313.76,140.65,273.0,0.19
D3564,Driver_3564,Mumbai,8,360.0,45.0,48.0,0.17
D3199,Driver_3199,Hyderabad,18,1617.64,89.87,99.0,0.18
D4622,Driver_4622,Chennai,18,2869.38,159.41,174.0,0.1
D2949,Driver_2949,Mumbai,10,468.3,46.83,65.0,0.15
D1115,Driver_1115,Chennai,36,4855.48,134.87,261.0,0.14
D11,Driver_11,Hyderabad,21,953.91,45.42,161.0,0.13
D3051,Driver_3051,Bangalore,50,7010.9,140.22,360.0,0.14
D4075,Driver_4075,Chennai,66,8459.82,128.18,495.0,0.13
D3038,Driver_3038,Mumbai,99,3276.72,33.1,682.0,0.15
D4872,Driver_4872,Delhi,40,1812.8,45.32,260.0,0.15
D1222,Driver_1222,Delhi,20,1196.8,59.84,175.0,0.11
D1446,Driver_1446,Mumbai,32,1133.76,35.43,248.0,0.13
D2215,Driver_2215,Bangalore,60,8445.45,140.76,516.0,0.12
D3421,Driver_3421,Mumbai,60,3378.72,56.31,435.0,0.14
D2247,Driver_2247,Hyderabad,33,2736.15,82.91,319.0,0.1
D4284,Driver_4284,Delhi,54,4597.2,85.13,504.0,0.11
D4148,Driver_4148,Delhi,14,682.8,48.77,105.0,0.13
D2603,Driver_2603,Chennai,36,6344.34,176.23,282.0,0.13
D3653,Driver_3653,Mumbai,8,530.25,66.28,48.0,0.17
D726,Driver_726,Mumbai,21,868.32,41.35,126.0,0.17
D318,Driver_318,Mumbai,18,2436.75,135.38,126.0,0.14
D13,Driver_13,Mumbai,102,4437.36,43.5,782.0,0.13
D324,Driver_324,Mumbai,20,1730.4,86.52,170.0,0.12
D2494,Driver_2494,Chennai,32,4207.22,131.48,192.0,0.17
D2623,Driver_2623,Hyderabad,35,3847.06,109.92,305.0,0.11
D4343,Driver_4343,Hyderabad,45,2525.45,56.12,360.0,0.13
D4078,Driver_4078,Bangalore,10,1248.54,124.85,70.0,0.14
D2919,Driver_2919,Hyderabad,60,4963.35,82.72,444.0,0.14
D1742,Driver_1742,Delhi,11,673.53,61.23,55.0,0.2
D1760,Driver_1760,Delhi,33,1237.2,37.49,231.0,0.14
D1123,Driver_1123,Chennai,36,4014.68,111.52,243.0,0.15
D233,Driver_233,Hyderabad,20,2320.28,116.01,170.0,0.12
D889,Driver_889,Hyderabad,18,979.12,54.4,171.0,0.11
